Date,New York State Average ($/gal),East Coast Production of Gasoline (Thousand Barrels per Day),East Coast Production of Jet Fuel (Thousand Barrels per Day),U.S. Production of Gasoline (Thousand Barrels per Day),U.S. Gasoline Demand (Thousand Barrels per Day),U.S. Production of Jet Fuel (Thousand Barrels per Day),NY Conventional Gasoline Spot Price ($/gal),NY Ultra-Low Sulfur Diesel Spot Price ($/gal),WTI Crude Oil Spot Price ($/barrel),Brent Crude Oil Spot Price ($/barrel),Mid-Atlantic ULS Diesel Stocks (Thousand Barrels),Mid-Atlantic Gasoline Stocks (Thousand Barrels),East Coast Gasoline Stocks (Thousand Barrels),East Coast Ethanol Stocks  (Thousand Barrels),East Coast Jet Fuels Stocks (Thousand Barrels),U.S. Gasoline Stocks (Thousand Barrels),U.S. Crude Oil Stocks (Thousand Barrels),New York State Average ($/gal)Diesel,Region,Region Gas Cost ($/gal),Region Diesel Cost ($/gal),Registration Count,ev_rebate_count,avg_ghg_reductions,avg_petroleum_reductions,avg_rebate_amount,stations_opened_count,unique_connector_types
2017-09-25,2.79,3219.0,90.0,9855.0,9522.0,1711.0,1.77,1.8,50.12,57.03,23917.0,26539.0,55808.0,6579.0,9837.0,217292.0,470986.0,2.85,Dutchess,2.85,2.88,1308,7,2.7668571428571425,504.92814285714286,1485.7142857142858,0.0,0.0
2017-10-30,2.64,3234.0,90.0,10187.0,9461.0,1558.0,1.79,1.83,52.51,58.58,22434.0,24454.0,53990.0,7097.0,9616.0,212849.0,454906.0,2.85,Dutchess,2.72,2.89,661,6,2.9760000000000004,491.036,1400.0,0.0,0.0
2017-11-27,2.68,3200.0,116.0,10222.0,8724.0,1633.0,1.8,1.93,57.47,62.68,25609.0,26291.0,56069.0,6952.0,10252.0,214102.0,453713.0,2.93,Dutchess,2.72,2.95,1033,9,2.7223333333333333,476.75944444444445,1400.0,0.0,0.0
2018-01-01,2.63,2970.0,101.0,9682.0,8650.0,1774.0,1.83,2.04,59.88,66.52,27302.0,30038.0,58210.0,7013.0,10046.0,233187.0,424463.0,2.97,Dutchess,2.68,2.99,1103,4,2.97075,478.30424999999997,1325.0,0.0,0.0
2018-01-29,2.73,2952.0,110.0,9567.0,9044.0,1621.0,1.97,2.09,65.14,70.04,22786.0,31105.0,63317.0,7523.0,10046.0,242060.0,418359.0,3.18,Dutchess,2.74,3.16,1106,4,2.7835,432.36674999999997,1100.0,0.0,0.0
2018-02-26,2.73,3036.0,69.0,9391.0,8860.0,1663.0,1.81,1.94,62.47,65.52,23268.0,35611.0,65244.0,7678.0,9621.0,251817.0,423498.0,3.19,Dutchess,2.74,3.18,1304,5,2.8486000000000002,530.9037999999999,1700.0,0.0,0.0
2018-03-26,2.71,3098.0,70.0,10305.0,9208.0,1881.0,1.87,1.97,64.11,67.4,22180.0,31034.0,56349.0,6966.0,9118.0,239593.0,429949.0,3.15,Dutchess,2.73,3.16,1407,7,2.5611428571428574,432.33199999999994,1014.2857142857143,1.0,1.0
2018-04-30,2.92,3223.0,120.0,10045.0,9090.0,1812.0,2.07,2.14,67.91,74.98,15187.0,33648.0,62055.0,7378.0,8746.0,237978.0,435955.0,3.24,Dutchess,2.96,3.26,1202,2,2.955,440.109,1100.0,0.0,0.0
2018-05-28,3.09,3272.0,106.0,10433.0,9689.0,1785.0,2.18,2.27,70.98,78.59,13507.0,32142.0,64712.0,6949.0,10071.0,234431.0,434512.0,3.36,Dutchess,3.12,3.38,1737,7,2.860285714285714,523.726857142857,1657.142857142857,0.0,0.0
2018-06-25,3.03,3301.0,107.0,10142.0,9731.0,1897.0,1.98,2.11,66.32,74.12,13650.0,34872.0,67094.0,7064.0,12122.0,241196.0,416636.0,3.35,Dutchess,3.09,3.38,1517,9,2.576,532.0418888888889,833.3333333333334,0.0,0.0
2018-07-30,3.0,3298.0,99.0,10483.0,9878.0,1969.0,2.11,2.15,70.01,74.0,17879.0,33446.0,64049.0,7682.0,10618.0,230968.0,408740.0,3.33,Dutchess,3.05,3.35,1730,5,2.7746000000000004,517.3318,1640.0,0.0,0.0
2018-08-27,2.99,3271.0,123.0,10237.0,9899.0,1991.0,2.08,2.16,68.1,72.77,20879.0,32348.0,64071.0,7556.0,10163.0,232774.0,405792.0,3.32,Dutchess,3.04,3.33,2185,10,2.5389,496.9668,1640.0,0.0,0.0
2018-10-01,2.99,3177.0,73.0,9950.0,9102.0,1744.0,2.14,2.32,72.84,81.85,20799.0,35878.0,69262.0,7942.0,11984.0,235221.0,403964.0,3.34,Dutchess,3.02,3.33,2177,11,2.805181818181818,484.8059090909091,1454.5454545454545,0.0,0.0
2018-10-29,2.97,3253.0,54.0,10364.0,9262.0,1670.0,1.91,2.28,67.43,78.23,18987.0,34119.0,64581.0,7544.0,10689.0,226169.0,426004.0,3.42,Dutchess,3.01,3.38,2606,13,2.775692307692308,497.80123076923076,1561.5384615384614,0.0,0.0
2018-11-26,2.85,3253.0,58.0,10168.0,9188.0,1763.0,1.6,2.02,54.99,61.22,17836.0,32637.0,61070.0,7060.0,10073.0,224551.0,450485.0,3.38,Dutchess,2.92,3.36,2118,6,2.7728333333333333,439.8441666666667,1200.0,0.0,0.0
2018-12-31,2.64,3069.0,107.0,9533.0,8623.0,1897.0,1.38,1.71,45.22,51.03,17639.0,31190.0,61058.0,6898.0,9085.0,239996.0,441418.0,3.27,Dutchess,2.76,3.29,1616,13,3.0071538461538463,539.012,1584.6153846153845,0.0,0.0
2019-01-28,2.52,3094.0,84.0,9904.0,9564.0,1752.0,1.42,1.89,52.88,61.34,21221.0,36048.0,69028.0,7678.0,8098.0,257380.0,445944.0,3.19,Dutchess,2.65,3.24,1528,22,2.9683636363636365,521.2264090909091,1522.7272727272727,0.0,0.0
2019-02-25,2.51,3109.0,83.0,9553.0,8981.0,1775.0,1.65,2.01,56.75,66.58,20490.0,38215.0,68555.0,7824.0,9811.0,254941.0,445865.0,3.18,Dutchess,2.58,3.23,2039,2,2.8015,482.56949999999995,1400.0,1.0,1.0
2019-04-01,2.72,3286.0,72.0,9813.0,9131.0,1705.0,1.86,1.98,59.49,67.25,17059.0,36331.0,63589.0,7883.0,8814.0,236839.0,449521.0,3.23,Dutchess,2.75,3.26,1834,3,2.873666666666667,519.343,1600.0,6.0,1.0
2019-04-29,2.94,3300.0,97.0,9927.0,9228.0,1719.0,2.13,2.09,65.28,72.93,16046.0,30748.0,59508.0,7725.0,9750.0,226743.0,470567.0,3.27,Dutchess,3.0,3.3,2438,1,2.648,525.03,1700.0,0.0,0.0
2019-05-27,2.95,3440.0,127.0,9863.0,9394.0,1782.0,1.91,2.03,60.72,70.89,17953.0,32397.0,63218.0,7269.0,9554.0,230944.0,476493.0,3.27,Dutchess,3.01,3.31,3041,5,2.7314,511.046,1640.0,0.0,0.0
2019-07-01,2.86,3372.0,108.0,9948.0,9492.0,1860.0,1.89,1.93,58.38,66.51,21987.0,30202.0,58557.0,7525.0,9518.0,230642.0,468491.0,3.22,Dutchess,2.92,3.26,2231,7,3.0422857142857143,561.7669999999999,1871.4285714285713,0.0,0.0
2019-07-29,2.88,3385.0,103.0,10416.0,9559.0,1891.0,1.85,1.91,56.05,62.8,23095.0,28795.0,59111.0,7335.0,9590.0,230735.0,436545.0,3.22,Dutchess,2.93,3.26,2482,1,2.955,440.109,1100.0,0.0,0.0
2019-08-26,2.8,3348.0,95.0,10660.0,9900.0,1914.0,1.7,1.83,55.5,59.57,22523.0,31174.0,63958.0,6961.0,10701.0,231982.0,427751.0,3.18,Dutchess,2.86,3.23,2295,9,2.798111111111111,526.5574444444444,1300.0,1.0,1.0
2019-09-30,2.74,3278.0,85.0,10081.0,9137.0,1721.0,1.75,1.96,56.9,63.15,18977.0,33755.0,64908.0,7498.0,10721.0,229976.0,422642.0,3.17,Dutchess,2.79,3.21,2025,4,2.96475,554.69475,1775.0,0.0,0.0
2019-10-28,2.69,3264.0,45.0,10184.0,9784.0,1684.0,1.75,1.98,55.2,60.75,14006.0,29715.0,59639.0,6627.0,10067.0,220057.0,438853.0,3.14,Dutchess,2.75,3.19,1906,12,3.06075,549.9923333333332,1750.0,0.0,0.0
2019-11-25,2.69,3296.0,113.0,10065.0,9204.0,1796.0,1.71,1.91,56.9,63.76,16094.0,30545.0,59147.0,6426.0,8035.0,225978.0,451952.0,3.15,Dutchess,2.75,3.18,2826,10,3.0966,547.0557,1730.0,1.0,1.0
2019-12-30,2.69,3148.0,111.0,10173.0,8961.0,1992.0,1.77,2.04,61.29,68.73,19122.0,33660.0,63895.0,6695.0,8451.0,242472.0,429896.0,3.16,Dutchess,2.76,3.18,2142,6,2.972,541.963,1700.0,0.0,0.0
2020-01-27,2.7,3072.0,92.0,9158.0,8793.0,1844.0,1.61,1.78,56.15,62.2,20836.0,36533.0,66006.0,8728.0,10662.0,261235.0,431654.0,3.18,Dutchess,2.76,3.19,2003,11,2.8172727272727274,495.625,1154.5454545454545,0.0,0.0
2020-02-24,2.61,3167.0,90.0,9797.0,9035.0,1613.0,1.69,1.69,53.14,58.61,18476.0,36587.0,65148.0,8733.0,10128.0,256387.0,443335.0,3.12,Dutchess,2.69,3.16,2297,5,2.9546,503.5076,1460.0,0.0,0.0
2020-04-27,2.2,1972.0,-5.0,6735.0,5860.0,602.0,0.57,0.76,3.32,14.24,18269.0,39030.0,72531.0,9438.0,10896.0,259565.0,527631.0,2.88,Dutchess,2.3,2.93,1496,19,2.998894736842105,584.848894736842,1478.9473684210527,0.0,0.0
2020-06-01,2.18,2481.0,8.0,7779.0,7549.0,506.0,0.94,0.93,34.19,33.7,31817.0,39720.0,74215.0,7790.0,9682.0,257795.0,532345.0,2.83,Dutchess,2.25,2.86,2378,10,2.9271000000000003,549.1829,1640.0,0.0,0.0
2020-06-29,2.24,2906.0,10.0,8905.0,8561.0,743.0,1.18,1.18,39.22,41.69,35747.0,39724.0,75209.0,6554.0,9239.0,256521.0,533527.0,2.84,Dutchess,2.31,2.88,2524,14,3.0572142857142857,571.0641428571429,1657.142857142857,0.0,0.0
2020-07-27,2.27,2957.0,11.0,9158.0,8809.0,925.0,1.24,1.26,41.34,43.57,35899.0,34315.0,67999.0,6106.0,8679.0,247387.0,525969.0,2.83,Dutchess,2.33,2.86,2481,8,3.0288749999999998,573.792375,1700.0,0.0,0.0
2020-08-31,2.28,3016.0,12.0,9534.0,8786.0,850.0,1.32,1.22,42.93,45.26,35609.0,32205.0,63224.0,6541.0,8611.0,234859.0,498401.0,2.81,Dutchess,2.34,2.84,3601,9,3.0091111111111113,526.2574444444444,1600.0,0.0,0.0
2020-09-28,2.27,2981.0,25.0,8892.0,8529.0,870.0,1.24,1.12,39.78,40.89,33355.0,30277.0,59773.0,6129.0,9159.0,228182.0,492426.0,2.8,Dutchess,2.33,2.82,2769,20,3.0538499999999997,567.8619,1790.0,0.0,0.0
2020-10-26,2.25,2986.0,13.0,9095.0,8545.0,840.0,1.19,1.16,40.43,41.0,31589.0,29019.0,60534.0,6632.0,9806.0,226124.0,492427.0,2.78,Dutchess,2.32,2.83,2273,8,2.7356249999999998,509.694625,1475.0,0.0,0.0
2020-11-30,2.22,2777.0,39.0,8584.0,7973.0,1110.0,1.27,1.36,44.4,46.43,30524.0,32267.0,64506.0,6630.0,8904.0,233638.0,488042.0,2.76,Dutchess,2.29,2.79,2629,4,3.08325,570.5675,1925.0,0.0,0.0
2020-12-28,2.32,2821.0,45.0,9191.0,8128.0,1199.0,1.4,1.48,47.73,50.61,31522.0,34629.0,66616.0,7397.0,8425.0,236562.0,493469.0,2.79,Dutchess,2.36,2.78,2078,12,2.6168333333333336,515.1013333333334,1725.0,1.0,1.0
2021-02-01,2.51,2770.0,48.0,8420.0,7770.0,1252.0,1.61,1.6,52.52,55.18,29752.0,34593.0,66659.0,8111.0,10777.0,252153.0,475659.0,2.87,Dutchess,2.53,2.85,1950,10,2.9608999999999996,550.0966999999999,1790.0,0.0,0.0
2021-03-01,2.75,2828.0,41.0,8301.0,8148.0,807.0,1.9,1.89,62.3,65.86,24493.0,37887.0,71184.0,7587.0,10562.0,243472.0,484605.0,3.03,Dutchess,2.77,3.0,2972,15,3.0242666666666667,557.1432,1800.0,0.0,0.0
2021-03-29,2.91,3081.0,52.0,9339.0,8891.0,1146.0,1.91,1.79,59.95,62.51,21066.0,33713.0,61392.0,7396.0,9997.0,230544.0,501835.0,3.16,Dutchess,2.93,3.12,2187,35,2.9443428571428574,569.6701714285714,1828.5714285714287,0.0,0.0
2021-04-26,2.92,3100.0,31.0,9629.0,8877.0,1211.0,1.98,1.87,62.18,65.34,19868.0,36391.0,64143.0,6823.0,10551.0,235074.0,493107.0,3.16,Dutchess,2.95,3.12,2601,24,2.6912916666666664,474.261875,1387.5,0.0,0.0
2021-05-31,3.08,3263.0,33.0,9566.0,9146.0,1247.0,2.11,2.04,66.4,69.02,16677.0,32223.0,62391.0,6162.0,11076.0,233980.0,479270.0,3.23,Dutchess,3.09,3.2,3032,22,2.4802272727272725,490.6885454545454,1550.0,0.0,0.0
2021-06-28,3.14,3278.0,55.0,9578.0,9173.0,1359.0,2.21,2.15,73.48,75.41,18110.0,36119.0,70701.0,6875.0,10997.0,241572.0,452342.0,3.31,Dutchess,3.14,3.26,1777,39,2.585025641025641,537.6245641025641,1761.5384615384614,0.0,0.0
2021-07-26,3.2,3294.0,58.0,9779.0,9325.0,1447.0,2.2,2.07,69.68,72.2,17492.0,32442.0,64704.0,7161.0,11719.0,234161.0,435598.0,3.35,Dutchess,3.19,3.3,1837,14,2.290785714285714,491.21392857142854,1507.142857142857,0.0,0.0
2021-08-30,3.22,3206.0,44.0,9885.0,9578.0,1409.0,2.22,2.07,67.59,71.02,18317.0,26783.0,57662.0,6953.0,10322.0,227214.0,425395.0,3.36,Dutchess,3.2,3.3,1519,20,2.69725,550.06015,1050.0,0.0,0.0
2021-09-27,3.28,3191.0,72.0,9889.0,9399.0,1321.0,2.24,2.22,72.18,75.32,18606.0,26446.0,55439.0,6643.0,9624.0,221809.0,418542.0,3.39,Dutchess,3.26,3.34,1059,34,2.8745000000000003,557.3356470588235,897.0588235294117,2.0,1.0
2021-11-01,3.54,3180.0,57.0,10176.0,9504.0,1299.0,2.55,2.53,83.84,84.12,17100.0,26525.0,52311.0,5764.0,10005.0,214258.0,434102.0,3.74,Dutchess,3.54,3.72,1031,22,2.6953636363636364,554.5448636363636,704.5454545454545,0.0,0.0
2021-11-29,3.56,3117.0,67.0,9649.0,8796.0,1444.0,2.38,2.36,77.79,80.24,18845.0,25471.0,54717.0,5360.0,8422.0,215422.0,433111.0,3.76,Dutchess,3.59,3.73,726,11,2.4428181818181818,501.6603636363636,727.2727272727273,1.0,1.0
2021-12-27,3.5,3141.0,78.0,10113.0,9724.0,1494.0,2.21,2.27,71.63,73.91,20395.0,29279.0,58221.0,5991.0,8891.0,222659.0,419995.0,3.73,Dutchess,3.55,3.7,381,40,2.9177500000000003,558.1193499999999,775.0,0.0,0.0
2022-01-31,3.52,2889.0,79.0,8650.0,8226.0,1510.0,2.55,2.73,86.94,90.12,15078.0,31176.0,65781.0,7503.0,8087.0,250037.0,415143.0,3.88,Dutchess,3.56,3.83,175,17,2.760705882352941,556.5328235294118,705.8823529411765,0.0,0.0
2017-03-27,2.42,3107.0,76.0,10028.0,9524.0,1731.0,1.49,1.5,47.28,50.1,29523.0,35803.0,65648.0,8028.0,10581.0,239721.0,533977.0,2.71,Elmira,2.31,2.61,275,1,2.955,440.109,1100.0,0.0,0.0
2017-05-01,2.54,3267.0,108.0,9783.0,9156.0,1738.0,1.53,1.52,49.12,49.55,29353.0,35406.0,67206.0,8227.0,11262.0,241232.0,527772.0,2.73,Elmira,2.46,2.66,365,4,2.868,592.89,1850.0,0.0,0.0
2017-07-31,2.44,3371.0,103.0,10295.0,9842.0,1781.0,1.61,1.59,48.27,49.95,28871.0,31952.0,62597.0,7546.0,9993.0,227679.0,481888.0,2.66,Elmira,2.33,2.56,354,2,2.9115,516.4995,1400.0,0.0,0.0
2017-08-28,2.48,3353.0,101.0,10602.0,9846.0,1794.0,1.66,1.61,47.68,52.03,29128.0,31152.0,62718.0,6823.0,8284.0,229937.0,457773.0,2.7,Elmira,2.4,2.64,398,2,2.955,440.109,1100.0,0.0,0.0
2017-10-30,2.64,3234.0,90.0,10187.0,9461.0,1558.0,1.79,1.83,52.51,58.58,22434.0,24454.0,53990.0,7097.0,9616.0,212849.0,454906.0,2.85,Elmira,2.57,2.79,465,1,2.648,525.03,1700.0,0.0,0.0
2017-11-27,2.68,3200.0,116.0,10222.0,8724.0,1633.0,1.8,1.93,57.47,62.68,25609.0,26291.0,56069.0,6952.0,10252.0,214102.0,453713.0,2.93,Elmira,2.6,2.87,418,7,2.9819999999999998,505.5865714285714,1485.7142857142858,0.0,0.0
2018-01-01,2.63,2970.0,101.0,9682.0,8650.0,1774.0,1.83,2.04,59.88,66.52,27302.0,30038.0,58210.0,7013.0,10046.0,233187.0,424463.0,2.97,Elmira,2.5,2.9,343,2,2.955,440.109,1100.0,0.0,0.0
2018-02-26,2.73,3036.0,69.0,9391.0,8860.0,1663.0,1.81,1.94,62.47,65.52,23268.0,35611.0,65244.0,7678.0,9621.0,251817.0,423498.0,3.19,Elmira,2.67,3.1,609,2,2.955,440.109,1100.0,0.0,0.0
2018-03-26,2.71,3098.0,70.0,10305.0,9208.0,1881.0,1.87,1.97,64.11,67.4,22180.0,31034.0,56349.0,6966.0,9118.0,239593.0,429949.0,3.15,Elmira,2.65,3.04,488,5,2.5994,530.03,1460.0,1.0,1.0
2018-04-30,2.92,3223.0,120.0,10045.0,9090.0,1812.0,2.07,2.14,67.91,74.98,15187.0,33648.0,62055.0,7378.0,8746.0,237978.0,435955.0,3.24,Elmira,2.87,3.16,668,1,2.213,375.029,1100.0,0.0,0.0
2018-05-28,3.09,3272.0,106.0,10433.0,9689.0,1785.0,2.18,2.27,70.98,78.59,13507.0,32142.0,64712.0,6949.0,10071.0,234431.0,434512.0,3.36,Elmira,2.98,3.3,794,2,0.66,232.889,1100.0,0.0,0.0
2018-06-25,3.03,3301.0,107.0,10142.0,9731.0,1897.0,1.98,2.11,66.32,74.12,13650.0,34872.0,67094.0,7064.0,12122.0,241196.0,416636.0,3.35,Elmira,2.93,3.26,642,3,2.5673333333333335,474.66633333333334,1500.0,1.0,1.0
2018-07-30,3.0,3298.0,99.0,10483.0,9878.0,1969.0,2.11,2.15,70.01,74.0,17879.0,33446.0,64049.0,7682.0,10618.0,230968.0,408740.0,3.33,Elmira,2.91,3.22,425,4,1.73075,357.72925,1250.0,0.0,0.0
2018-08-27,2.99,3271.0,123.0,10237.0,9899.0,1991.0,2.08,2.16,68.1,72.77,20879.0,32348.0,64071.0,7556.0,10163.0,232774.0,405792.0,3.32,Elmira,2.95,3.23,777,1,0.75,201.809,500.0,0.0,0.0
2018-10-01,2.99,3177.0,73.0,9950.0,9102.0,1744.0,2.14,2.32,72.84,81.85,20799.0,35878.0,69262.0,7942.0,11984.0,235221.0,403964.0,3.34,Elmira,2.94,3.28,921,1,3.018,592.89,2000.0,0.0,0.0
2018-10-29,2.97,3253.0,54.0,10364.0,9262.0,1670.0,1.91,2.28,67.43,78.23,18987.0,34119.0,64581.0,7544.0,10689.0,226169.0,426004.0,3.42,Elmira,2.92,3.39,691,2,2.955,440.109,1100.0,0.0,0.0
2018-11-26,2.85,3253.0,58.0,10168.0,9188.0,1763.0,1.6,2.02,54.99,61.22,17836.0,32637.0,61070.0,7060.0,10073.0,224551.0,450485.0,3.38,Elmira,2.75,3.36,1260,2,2.955,440.109,1100.0,0.0,0.0
2018-12-31,2.64,3069.0,107.0,9533.0,8623.0,1897.0,1.38,1.71,45.22,51.03,17639.0,31190.0,61058.0,6898.0,9085.0,239996.0,441418.0,3.27,Elmira,2.41,3.14,534,7,2.08,441.56114285714284,1528.5714285714287,1.0,1.0
2019-01-28,2.52,3094.0,84.0,9904.0,9564.0,1752.0,1.42,1.89,52.88,61.34,21221.0,36048.0,69028.0,7678.0,8098.0,257380.0,445944.0,3.19,Elmira,2.33,3.01,652,6,2.8526666666666665,468.416,1300.0,0.0,0.0
2019-02-25,2.51,3109.0,83.0,9553.0,8981.0,1775.0,1.65,2.01,56.75,66.58,20490.0,38215.0,68555.0,7824.0,9811.0,254941.0,445865.0,3.18,Elmira,2.42,3.03,1054,1,2.955,440.109,1100.0,0.0,0.0
2019-04-01,2.72,3286.0,72.0,9813.0,9131.0,1705.0,1.86,1.98,59.49,67.25,17059.0,36331.0,63589.0,7883.0,8814.0,236839.0,449521.0,3.23,Elmira,2.68,3.07,629,1,2.648,525.03,1700.0,0.0,0.0
2019-04-29,2.94,3300.0,97.0,9927.0,9228.0,1719.0,2.13,2.09,65.28,72.93,16046.0,30748.0,59508.0,7725.0,9750.0,226743.0,470567.0,3.27,Elmira,2.87,3.16,886,1,2.213,375.029,1100.0,0.0,0.0
2019-07-01,2.86,3372.0,108.0,9948.0,9492.0,1860.0,1.89,1.93,58.38,66.51,21987.0,30202.0,58557.0,7525.0,9518.0,230642.0,468491.0,3.22,Elmira,2.76,3.07,830,6,2.707666666666667,500.5333333333333,1500.0,0.0,0.0
2019-07-29,2.88,3385.0,103.0,10416.0,9559.0,1891.0,1.85,1.91,56.05,62.8,23095.0,28795.0,59111.0,7335.0,9590.0,230735.0,436545.0,3.22,Elmira,2.77,3.06,988,2,2.955,440.109,1100.0,0.0,0.0
2019-08-26,2.8,3348.0,95.0,10660.0,9900.0,1914.0,1.7,1.83,55.5,59.57,22523.0,31174.0,63958.0,6961.0,10701.0,231982.0,427751.0,3.18,Elmira,2.74,3.03,961,3,2.7503333333333337,496.72299999999996,1500.0,0.0,0.0
2019-09-30,2.74,3278.0,85.0,10081.0,9137.0,1721.0,1.75,1.96,56.9,63.15,18977.0,33755.0,64908.0,7498.0,10721.0,229976.0,422642.0,3.17,Elmira,2.72,3.06,1268,5,2.9328,531.7776,1640.0,0.0,0.0
2019-10-28,2.69,3264.0,45.0,10184.0,9784.0,1684.0,1.75,1.98,55.2,60.75,14006.0,29715.0,59639.0,6627.0,10067.0,220057.0,438853.0,3.14,Elmira,2.69,2.99,834,6,2.951,491.036,1400.0,0.0,0.0
2019-11-25,2.69,3296.0,113.0,10065.0,9204.0,1796.0,1.71,1.91,56.9,63.76,16094.0,30545.0,59147.0,6426.0,8035.0,225978.0,451952.0,3.15,Elmira,2.69,3.02,779,1,2.193,592.89,500.0,0.0,0.0
2020-02-24,2.61,3167.0,90.0,9797.0,9035.0,1613.0,1.69,1.69,53.14,58.61,18476.0,36587.0,65148.0,8733.0,10128.0,256387.0,443335.0,3.12,Elmira,2.48,2.98,445,5,2.9676,470.6652,1280.0,0.0,0.0
2020-03-30,2.36,2085.0,31.0,7456.0,6659.0,1129.0,0.5,1.07,19.44,23.96,13584.0,37303.0,65929.0,8976.0,10523.0,246806.0,469193.0,2.98,Elmira,2.1,2.75,490,1,1.668,391.32,1100.0,0.0,0.0
2020-06-01,2.18,2481.0,8.0,7779.0,7549.0,506.0,0.94,0.93,34.19,33.7,31817.0,39720.0,74215.0,7790.0,9682.0,257795.0,532345.0,2.83,Elmira,1.97,2.48,927,1,3.243,592.89,2000.0,0.0,0.0
2020-07-27,2.27,2957.0,11.0,9158.0,8809.0,925.0,1.24,1.26,41.34,43.57,35899.0,34315.0,67999.0,6106.0,8679.0,247387.0,525969.0,2.83,Elmira,2.14,2.49,893,6,2.955,440.109,1100.0,0.0,0.0
2020-09-28,2.27,2981.0,25.0,8892.0,8529.0,870.0,1.24,1.12,39.78,40.89,33355.0,30277.0,59773.0,6129.0,9159.0,228182.0,492426.0,2.8,Elmira,2.18,2.44,915,4,3.021,554.69475,1775.0,0.0,0.0
2020-10-26,2.25,2986.0,13.0,9095.0,8545.0,840.0,1.19,1.16,40.43,41.0,31589.0,29019.0,60534.0,6632.0,9806.0,226124.0,492427.0,2.78,Elmira,2.16,2.38,623,3,3.118,592.89,2000.0,0.0,0.0
2020-11-30,2.22,2777.0,39.0,8584.0,7973.0,1110.0,1.27,1.36,44.4,46.43,30524.0,32267.0,64506.0,6630.0,8904.0,233638.0,488042.0,2.76,Elmira,2.13,2.37,813,5,3.1079999999999997,592.89,2000.0,0.0,0.0
2020-12-28,2.32,2821.0,45.0,9191.0,8128.0,1199.0,1.4,1.48,47.73,50.61,31522.0,34629.0,66616.0,7397.0,8425.0,236562.0,493469.0,2.79,Elmira,2.27,2.5,698,2,1.53,303.999,800.0,0.0,0.0
2021-02-01,2.51,2770.0,48.0,8420.0,7770.0,1252.0,1.61,1.6,52.52,55.18,29752.0,34593.0,66659.0,8111.0,10777.0,252153.0,475659.0,2.87,Elmira,2.47,2.66,839,6,3.0595,541.963,1700.0,0.0,0.0
2021-03-01,2.75,2828.0,41.0,8301.0,8148.0,807.0,1.9,1.89,62.3,65.86,24493.0,37887.0,71184.0,7587.0,10562.0,243472.0,484605.0,3.03,Elmira,2.72,2.91,916,7,2.8891428571428572,436.779,1100.0,0.0,0.0
2021-03-29,2.91,3081.0,52.0,9339.0,8891.0,1146.0,1.91,1.79,59.95,62.51,21066.0,33713.0,61392.0,7396.0,9997.0,230544.0,501835.0,3.16,Elmira,2.85,3.07,771,9,3.0540000000000003,558.9386666666666,1800.0,0.0,0.0
2021-04-26,2.92,3100.0,31.0,9629.0,8877.0,1211.0,1.98,1.87,62.18,65.34,19868.0,36391.0,64143.0,6823.0,10551.0,235074.0,493107.0,3.16,Elmira,2.82,3.05,962,11,2.8591818181818183,526.2086363636364,1590.909090909091,0.0,0.0
2021-05-31,3.08,3263.0,33.0,9566.0,9146.0,1247.0,2.11,2.04,66.4,69.02,16677.0,32223.0,62391.0,6162.0,11076.0,233980.0,479270.0,3.23,Elmira,2.99,3.13,976,7,2.138857142857143,461.09971428571424,1357.142857142857,0.0,0.0
2021-06-28,3.14,3278.0,55.0,9578.0,9173.0,1359.0,2.21,2.15,73.48,75.41,18110.0,36119.0,70701.0,6875.0,10997.0,241572.0,452342.0,3.31,Elmira,3.08,3.24,698,7,2.5815714285714284,522.9637142857143,1828.5714285714287,0.0,0.0
2021-07-26,3.2,3294.0,58.0,9779.0,9325.0,1447.0,2.2,2.07,69.68,72.2,17492.0,32442.0,64704.0,7161.0,11719.0,234161.0,435598.0,3.35,Elmira,3.11,3.25,559,7,2.5594285714285716,540.4452857142858,1142.857142857143,0.0,0.0
2021-08-30,3.22,3206.0,44.0,9885.0,9578.0,1409.0,2.22,2.07,67.59,71.02,18317.0,26783.0,57662.0,6953.0,10322.0,227214.0,425395.0,3.36,Elmira,3.12,3.24,532,2,2.198,470.519,1000.0,0.0,0.0
2021-09-27,3.28,3191.0,72.0,9889.0,9399.0,1321.0,2.24,2.22,72.18,75.32,18606.0,26446.0,55439.0,6643.0,9624.0,221809.0,418542.0,3.39,Elmira,3.21,3.27,344,5,2.7350000000000003,543.9416,700.0,0.0,0.0
2021-11-01,3.54,3180.0,57.0,10176.0,9504.0,1299.0,2.55,2.53,83.84,84.12,17100.0,26525.0,52311.0,5764.0,10005.0,214258.0,434102.0,3.74,Elmira,3.49,3.69,266,4,2.198,470.519,1000.0,0.0,0.0
2021-11-29,3.56,3117.0,67.0,9649.0,8796.0,1444.0,2.38,2.36,77.79,80.24,18845.0,25471.0,54717.0,5360.0,8422.0,215422.0,433111.0,3.76,Elmira,3.47,3.67,228,1,1.524,379.25,500.0,0.0,0.0
2021-12-27,3.5,3141.0,78.0,10113.0,9724.0,1494.0,2.21,2.27,71.63,73.91,20395.0,29279.0,58221.0,5991.0,8891.0,222659.0,419995.0,3.73,Elmira,3.36,3.58,111,8,3.1305,592.89,500.0,0.0,0.0
